,Year,Tm,R/G,Outs,RC,RC/G,AIR,BAbip,BA,lgBA,OBP,lgOBP,SLG,lgSLG,OPS,lgOPS,OPS+,OWn%,BtRuns,BtWins,TotA,SecA,ISO,PwrSpd,Playoff
552,2018,Los Angeles Angels,4.45,4328,751,4.6,98,0.277,0.242,0.248,0.313,0.316,0.413,0.413,0.726,0.729,99,0.501,-7.8,-1.1,0.686,0.277,0.171,125.7,0
553,2018,Los Angeles Dodgers,4.93,4399,861,5.3,100,0.294,0.25,0.252,0.333,0.324,0.442,0.413,0.774,0.737,109,0.564,77.6,7.4,0.751,0.317,0.191,113.7,1
554,2018,Miami Marlins,3.66,4398,612,3.7,97,0.293,0.237,0.247,0.303,0.319,0.357,0.406,0.659,0.724,83,0.409,-127.7,-12.9,0.584,0.205,0.119,66.6,0
555,2018,Milwaukee Brewers,4.63,4374,795,4.9,104,0.302,0.252,0.256,0.323,0.33,0.424,0.421,0.747,0.75,99,0.53,-16.2,-1.9,0.714,0.286,0.172,158.1,1
556,2018,Minnesota Twins,4.56,4320,733,4.5,100,0.298,0.25,0.251,0.318,0.32,0.405,0.418,0.723,0.738,96,0.491,-28.1,-2.9,0.67,0.256,0.155,73.3,0
557,2018,New York Mets,4.17,4411,695,4.2,95,0.283,0.234,0.244,0.312,0.316,0.389,0.402,0.701,0.718,96,0.465,-22.2,-2.4,0.653,0.264,0.154,100.2,0
558,2018,New York Yankees,5.25,4338,855,5.3,99,0.285,0.249,0.25,0.329,0.319,0.451,0.417,0.781,0.735,112,0.559,93.2,8.9,0.759,0.323,0.202,101.9,1
559,2018,Oakland Athletics,5.02,4379,806,4.9,97,0.294,0.252,0.246,0.325,0.315,0.439,0.411,0.764,0.726,110,0.528,84.8,8.2,0.719,0.288,0.187,60.6,1
560,2018,Philadelphia Phillies,4.18,4346,709,4.4,104,0.289,0.234,0.256,0.314,0.33,0.393,0.421,0.707,0.75,89,0.481,-92.8,-9.3,0.664,0.274,0.158,100.7,0
561,2018,Pittsburgh Pirates,4.3,4308,729,4.6,98,0.298,0.254,0.249,0.317,0.322,0.407,0.409,0.725,0.731,98,0.498,-11.8,-1.4,0.668,0.247,0.154,96.8,0
562,2018,San Diego Padres,3.81,4426,637,3.9,96,0.294,0.235,0.246,0.297,0.317,0.38,0.404,0.677,0.721,88,0.424,-92.4,-9.3,0.616,0.242,0.145,119.8,0
563,2018,Seattle Mariners,4.18,4346,712,4.4,94,0.295,0.254,0.243,0.314,0.311,0.408,0.405,0.722,0.716,102,0.475,15.4,1.4,0.662,0.239,0.154,109.1,0
564,2018,San Francisco Giants,3.72,4439,629,3.8,96,0.299,0.239,0.246,0.3,0.317,0.368,0.404,0.667,0.721,85,0.417,-107.8,-10.8,0.599,0.217,0.129,97.5,0
565,2018,St. Louis Cardinals,4.69,4347,759,4.7,99,0.294,0.249,0.25,0.321,0.323,0.409,0.411,0.73,0.734,99,0.512,-6.1,-0.7,0.686,0.261,0.16,96.4,0
566,2018,Tampa Bay Rays,4.42,4311,766,4.8,97,0.317,0.258,0.246,0.333,0.315,0.406,0.411,0.74,0.726,105,0.512,46.9,4.4,0.707,0.261,0.148,138.1,0
567,2018,Texas Rangers,4.55,4351,727,4.5,108,0.292,0.24,0.261,0.318,0.331,0.404,0.435,0.722,0.766,89,0.484,-90.0,-9.0,0.682,0.273,0.164,107.1,0
568,2018,Toronto Blue Jays,4.38,4331,728,4.5,98,0.286,0.244,0.248,0.312,0.316,0.427,0.413,0.739,0.729,102,0.486,16.5,1.5,0.686,0.277,0.183,77.3,0
569,2018,Washington Nationals,4.76,4333,829,5.2,107,0.297,0.254,0.26,0.335,0.335,0.419,0.428,0.753,0.763,98,0.554,-15.7,-1.9,0.733,0.294,0.164,146.6,0
570,2019,Arizona Diamondbacks,5.02,4419,831,5.0,111,0.293,0.252,0.259,0.323,0.332,0.434,0.447,0.757,0.779,94,0.507,-51.3,-5.1,0.723,0.291,0.182,125.7,0
571,2019,Atlanta Braves,5.28,4320,898,5.6,115,0.305,0.258,0.265,0.336,0.339,0.452,0.457,0.789,0.795,98,0.553,-18.7,-2.0,0.77,0.317,0.195,131.1,1
572,2019,Baltimore Orioles,4.5,4417,737,4.5,107,0.293,0.246,0.254,0.31,0.323,0.415,0.44,0.725,0.763,90,0.447,-85.5,-8.2,0.674,0.26,0.168,120.5,0
573,2019,Boston Red Sox,5.56,4437,941,5.7,112,0.313,0.269,0.26,0.34,0.331,0.466,0.452,0.806,0.783,106,0.557,50.4,4.5,0.776,0.305,0.197,106.5,0
574,2019,Chicago Cubs,5.02,4303,848,5.3,110,0.297,0.252,0.258,0.331,0.331,0.452,0.445,0.783,0.776,102,0.528,13.2,1.0,0.75,0.31,0.2,76.5,0
575,2019,Chicago White Sox,4.4,4296,730,4.6,105,0.329,0.261,0.252,0.314,0.321,0.414,0.436,0.728,0.757,93,0.456,-59.3,-5.8,0.661,0.228,0.153,93.6,0
576,2019,Cincinnati Reds,4.33,4334,747,4.6,115,0.288,0.244,0.265,0.315,0.339,0.422,0.457,0.736,0.795,85,0.467,-134.0,-12.9,0.693,0.276,0.178,118.3,0
577,2019,Cleveland Indians,4.75,4302,787,4.9,110,0.289,0.25,0.258,0.323,0.328,0.432,0.448,0.756,0.776,95,0.489,-41.1,-4.1,0.726,0.299,0.183,140.9,0
578,2019,Colorado Rockies,5.15,4394,872,5.3,124,0.321,0.265,0.275,0.326,0.351,0.456,0.475,0.782,0.826,89,0.531,-109.0,-10.6,0.74,0.284,0.19,107.8,0
579,2019,Detroit Tigers,3.61,4395,644,3.9,107,0.308,0.24,0.255,0.294,0.325,0.388,0.442,0.682,0.767,78,0.39,-181.1,-17.3,0.61,0.225,0.148,82.5,0
580,2019,Houston Astros,5.68,4315,1004,6.2,109,0.296,0.274,0.257,0.352,0.327,0.495,0.446,0.848,0.773,119,0.598,163.1,15.1,0.838,0.343,0.221,108.7,1
581,2019,Kansas City Royals,4.27,4358,705,4.3,108,0.301,0.247,0.256,0.309,0.326,0.401,0.444,0.71,0.77,85,0.433,-123.7,-11.9,0.661,0.251,0.154,135.9,0
582,2019,Los Angeles Angels,4.75,4383,794,4.9,107,0.281,0.247,0.254,0.324,0.323,0.422,0.44,0.746,0.763,96,0.485,-28.2,-3.0,0.705,0.289,0.175,100.4,0
583,2019,Los Angeles Dodgers,5.47,4289,930,5.8,107,0.291,0.257,0.254,0.338,0.327,0.472,0.439,0.81,0.766,111,0.572,94.8,8.7,0.797,0.334,0.215,94.7,1
584,2019,Miami Marlins,3.8,4419,625,3.8,106,0.3,0.241,0.253,0.298,0.326,0.375,0.437,0.673,0.763,77,0.379,-182.1,-17.5,0.594,0.21,0.134,79.9,0
585,2019,Milwaukee Brewers,4.75,4379,855,5.2,111,0.296,0.246,0.259,0.329,0.332,0.438,0.447,0.767,0.779,97,0.524,-23.0,-2.5,0.748,0.319,0.192,143.9,1
586,2019,Minnesota Twins,5.8,4358,967,5.9,106,0.3,0.27,0.253,0.338,0.322,0.494,0.438,0.832,0.76,118,0.577,146.7,13.6,0.805,0.317,0.224,51.3,1
587,2019,New York Mets,4.88,4390,840,5.1,104,0.299,0.257,0.25,0.328,0.321,0.442,0.431,0.77,0.752,105,0.515,46.5,4.2,0.727,0.282,0.185,91.0,0
588,2019,New York Yankees,5.82,4268,944,5.9,105,0.306,0.267,0.251,0.339,0.321,0.49,0.436,0.829,0.757,118,0.575,146.1,13.6,0.807,0.33,0.222,93.2,1
589,2019,Oakland Athletics,5.22,4381,830,5.1,101,0.282,0.249,0.247,0.327,0.315,0.448,0.428,0.776,0.743,108,0.505,79.4,7.3,0.739,0.308,0.199,82.3,1
590,2019,Philadelphia Phillies,4.78,4385,799,4.9,111,0.293,0.246,0.259,0.319,0.332,0.427,0.447,0.746,0.779,92,0.492,-71.8,-7.0,0.712,0.293,0.181,114.5,0
591,2019,Pittsburgh Pirates,4.68,4389,782,4.8,107,0.309,0.265,0.254,0.321,0.327,0.42,0.439,0.741,0.766,94,0.482,-49.4,-4.9,0.68,0.237,0.156,91.9,0
592,2019,San Diego Padres,4.21,4335,697,4.3,105,0.293,0.238,0.251,0.308,0.323,0.41,0.433,0.718,0.756,90,0.436,-77.9,-7.6,0.665,0.272,0.172,106.1,0
593,2019,Seattle Mariners,4.68,4376,766,4.7,101,0.287,0.237,0.247,0.316,0.315,0.424,0.428,0.74,0.743,99,0.469,1.8,0.0,0.715,0.306,0.187,155.3,0
594,2019,San Francisco Giants,4.19,4452,677,4.1,106,0.29,0.239,0.252,0.302,0.324,0.392,0.435,0.694,0.759,83,0.411,-131.8,-12.7,0.629,0.241,0.153,73.4,0
595,2019,St. Louis Cardinals,4.72,4331,764,4.7,106,0.292,0.245,0.253,0.322,0.326,0.415,0.437,0.737,0.763,94,0.478,-43.7,-4.3,0.709,0.288,0.17,149.4,1
596,2019,Tampa Bay Rays,4.75,4394,810,4.9,103,0.306,0.254,0.249,0.325,0.318,0.431,0.432,0.757,0.75,102,0.493,23.8,2.1,0.721,0.284,0.178,131.2,1
597,2019,Texas Rangers,5.0,4363,799,4.9,116,0.304,0.248,0.266,0.319,0.337,0.431,0.461,0.75,0.798,88,0.49,-105.5,-10.2,0.725,0.296,0.183,165.0,0
598,2019,Toronto Blue Jays,4.48,4363,733,4.5,104,0.28,0.236,0.25,0.305,0.319,0.428,0.434,0.733,0.753,94,0.45,-48.6,-4.8,0.684,0.29,0.192,84.5,0
599,2019,Washington Nationals,5.39,4288,907,5.7,112,0.306,0.265,0.26,0.342,0.334,0.454,0.449,0.796,0.783,104,0.56,33.1,2.8,0.783,0.311,0.19,154.4,1
600,2020,Arizona Diamondbacks,4.48,1583,258,4.2,101,0.282,0.241,0.245,0.312,0.324,0.391,0.419,0.704,0.743,90,0.447,-27.6,-2.7,0.655,0.248,0.15,32.9,0
601,2020,Atlanta Braves,5.8,1569,369,6.0,107,0.322,0.268,0.253,0.349,0.333,0.483,0.432,0.832,0.765,117,0.613,49.6,4.6,0.824,0.339,0.215,37.6,1
602,2020,Baltimore Orioles,4.57,1574,286,4.7,101,0.309,0.258,0.246,0.321,0.322,0.429,0.42,0.75,0.742,102,0.518,1.9,0.1,0.697,0.255,0.171,30.5,0
603,2020,Boston Red Sox,4.87,1604,312,5.1,105,0.321,0.265,0.251,0.33,0.329,0.445,0.429,0.775,0.757,104,0.549,10.0,0.9,0.733,0.28,0.18,44.8,0
604,2020,Chicago Cubs,4.42,1562,250,4.1,102,0.27,0.22,0.247,0.318,0.325,0.387,0.421,0.705,0.746,90,0.439,-26.7,-2.6,0.676,0.294,0.167,36.2,1
605,2020,Chicago White Sox,5.1,1579,307,5.1,99,0.314,0.261,0.243,0.326,0.318,0.453,0.414,0.779,0.733,112,0.549,30.5,2.9,0.735,0.286,0.192,33.1,1
606,2020,Cincinnati Reds,4.05,1512,245,4.2,110,0.245,0.212,0.256,0.312,0.337,0.403,0.438,0.715,0.774,85,0.445,-44.4,-4.3,0.693,0.332,0.191,43.9,1
607,2020,Cleveland Indians,4.13,1586,248,4.1,99,0.277,0.228,0.244,0.317,0.32,0.372,0.416,0.689,0.736,88,0.45,-28.0,-2.9,0.651,0.274,0.144,35.1,1
608,2020,Colorado Rockies,4.58,1605,269,4.3,114,0.316,0.257,0.261,0.311,0.343,0.405,0.447,0.716,0.789,81,0.46,-62.2,-6.0,0.662,0.243,0.148,50.4,0
609,2020,Detroit Tigers,4.29,1493,236,4.1,99,0.314,0.245,0.243,0.303,0.319,0.397,0.414,0.7,0.733,91,0.454,-26.7,-2.7,0.633,0.237,0.152,29.1,0
610,2020,Houston Astros,4.65,1583,262,4.3,100,0.273,0.24,0.245,0.312,0.321,0.408,0.418,0.72,0.739,95,0.475,-16.0,-1.6,0.671,0.27,0.168,33.4,1
611,2020,Kansas City Royals,4.13,1569,258,4.3,102,0.297,0.244,0.247,0.309,0.324,0.402,0.422,0.711,0.745,91,0.472,-29.0,-2.9,0.67,0.26,0.158,57.0,0
612,2020,Los Angeles Angels,4.9,1600,302,4.9,99,0.284,0.248,0.244,0.332,0.32,0.43,0.416,0.763,0.736,107,0.535,22.6,2.1,0.732,0.307,0.182,33.7,0
613,2020,Los Angeles Dodgers,5.82,1588,339,5.5,101,0.276,0.256,0.245,0.338,0.324,0.483,0.419,0.821,0.743,119,0.57,55.1,5.2,0.809,0.349,0.227,46.6,1
614,2020,Miami Marlins,4.38,1529,250,4.2,102,0.306,0.244,0.246,0.319,0.325,0.384,0.421,0.703,0.746,89,0.449,-30.1,-2.9,0.668,0.258,0.141,55.1,1
615,2020,Milwaukee Brewers,4.12,1565,236,3.9,104,0.278,0.223,0.249,0.313,0.328,0.389,0.425,0.702,0.753,87,0.412,-36.0,-3.5,0.655,0.283,0.166,25.0,1
616,2020,Minnesota Twins,4.48,1530,267,4.5,97,0.283,0.242,0.241,0.315,0.316,0.427,0.41,0.743,0.726,104,0.5,9.8,0.9,0.698,0.285,0.186,24.3,1
617,2020,New York Mets,4.77,1549,329,5.5,98,0.32,0.272,0.241,0.348,0.319,0.459,0.412,0.807,0.73,121,0.568,62.5,5.9,0.776,0.289,0.187,32.5,0
618,2020,New York Yankees,5.25,1512,305,5.2,96,0.28,0.247,0.239,0.342,0.315,0.447,0.409,0.789,0.723,118,0.565,51.7,4.9,0.776,0.342,0.2,42.0,1
619,2020,Oakland Athletics,4.57,1541,259,4.4,95,0.271,0.225,0.238,0.322,0.313,0.396,0.407,0.718,0.72,100,0.482,5.5,0.5,0.694,0.308,0.171,38.1,1
620,2020,Philadelphia Phillies,5.1,1514,307,5.2,102,0.299,0.257,0.247,0.342,0.325,0.439,0.421,0.781,0.746,109,0.547,27.1,2.5,0.767,0.314,0.183,49.1,0
621,2020,Pittsburgh Pirates,3.65,1574,206,3.4,101,0.268,0.22,0.244,0.284,0.323,0.357,0.417,0.641,0.74,74,0.351,-74.3,-7.2,0.57,0.226,0.137,25.2,0
622,2020,San Diego Padres,5.42,1542,321,5.3,96,0.291,0.257,0.239,0.333,0.316,0.466,0.408,0.798,0.724,120,0.559,55.8,5.2,0.795,0.334,0.209,69.7,1
623,2020,Seattle Mariners,4.23,1560,235,3.9,94,0.281,0.226,0.237,0.309,0.312,0.37,0.405,0.678,0.717,90,0.433,-21.6,-2.2,0.647,0.269,0.144,54.5,0
624,2020,San Francisco Giants,4.98,1563,317,5.2,98,0.311,0.263,0.241,0.335,0.319,0.451,0.412,0.785,0.73,115,0.547,42.3,3.9,0.745,0.289,0.187,30.8,0
625,2020,St. Louis Cardinals,4.14,1410,221,4.0,97,0.29,0.234,0.24,0.323,0.317,0.371,0.41,0.694,0.727,92,0.43,-12.4,-1.2,0.652,0.259,0.137,26.6,1
626,2020,Tampa Bay Rays,4.82,1566,291,4.8,93,0.3,0.238,0.236,0.328,0.311,0.425,0.403,0.753,0.713,111,0.528,35.7,3.4,0.746,0.33,0.187,60.0,1
627,2020,Texas Rangers,3.73,1583,210,3.4,98,0.266,0.217,0.242,0.285,0.317,0.364,0.412,0.648,0.73,78,0.377,-60.4,-6.0,0.604,0.251,0.147,54.7,0
628,2020,Toronto Blue Jays,5.03,1574,301,5.0,99,0.297,0.255,0.243,0.325,0.319,0.441,0.414,0.766,0.733,108,0.541,22.9,2.2,0.735,0.3,0.186,48.0,1
629,2020,Washington Nationals,4.88,1529,303,5.1,101,0.308,0.264,0.245,0.336,0.324,0.433,0.419,0.769,0.743,107,0.536,22.3,2.0,0.739,0.278,0.17,44.0,0
630,2021,Arizona Diamondbacks,4.19,4367,685,4.1,101,0.295,0.236,0.247,0.309,0.324,0.382,0.417,0.692,0.74,87,0.455,-97.2,-9.7,0.635,0.249,0.146,66.2,0
631,2021,Atlanta Braves,4.91,4231,801,5.0,107,0.288,0.244,0.254,0.319,0.333,0.435,0.43,0.754,0.762,97,0.541,-28.7,-3.1,0.724,0.301,0.191,94.6,1
632,2021,Baltimore Orioles,4.07,4297,678,4.2,99,0.29,0.239,0.247,0.304,0.318,0.402,0.418,0.705,0.735,92,0.461,-67.1,-6.8,0.646,0.251,0.163,84.6,0
633,2021,Boston Red Sox,5.12,4234,835,5.2,106,0.309,0.261,0.256,0.328,0.328,0.449,0.432,0.777,0.76,104,0.563,30.5,2.8,0.736,0.285,0.188,67.6,1
634,2021,Chicago Cubs,4.35,4291,697,4.3,102,0.296,0.237,0.249,0.312,0.326,0.407,0.42,0.719,0.746,93,0.471,-64.3,-6.6,0.673,0.275,0.171,122.0,0
635,2021,Chicago White Sox,4.91,4206,777,4.9,100,0.31,0.256,0.248,0.336,0.319,0.422,0.419,0.758,0.738,106,0.533,51.6,4.9,0.72,0.282,0.166,87.7,1
636,2021,Cincinnati Reds,4.85,4304,800,4.9,112,0.296,0.249,0.261,0.328,0.34,0.431,0.44,0.759,0.78,94,0.532,-47.0,-4.9,0.718,0.286,0.182,62.0,0
637,2021,Cleveland Indians,4.43,4241,683,4.2,98,0.282,0.238,0.246,0.303,0.316,0.407,0.416,0.71,0.732,94,0.47,-51.1,-5.2,0.668,0.271,0.169,141.8,0
638,2021,Colorado Rockies,4.59,4241,742,4.6,112,0.299,0.249,0.261,0.317,0.34,0.414,0.44,0.731,0.78,87,0.505,-111.0,-11.1,0.686,0.267,0.165,107.2,0
639,2021,Detroit Tigers,4.3,4282,679,4.2,98,0.3,0.242,0.245,0.308,0.315,0.399,0.414,0.707,0.729,94,0.463,-46.5,-4.7,0.657,0.26,0.158,118.0,0
640,2021,Houston Astros,5.33,4312,864,5.3,99,0.303,0.267,0.247,0.339,0.318,0.444,0.418,0.783,0.735,113,0.57,108.7,10.5,0.747,0.285,0.177,85.5,1
641,2021,Kansas City Royals,4.23,4294,675,4.1,101,0.292,0.249,0.249,0.306,0.32,0.396,0.421,0.702,0.741,90,0.459,-84.6,-8.5,0.652,0.241,0.147,140.9,0
642,2021,Los Angeles Angels,4.46,4294,708,4.3,101,0.294,0.245,0.249,0.31,0.32,0.407,0.421,0.717,0.741,93,0.481,-58.1,-6.0,0.664,0.257,0.162,111.6,0
643,2021,Los Angeles Dodgers,5.12,4305,837,5.1,104,0.284,0.244,0.251,0.33,0.329,0.429,0.424,0.759,0.753,101,0.553,10.9,0.7,0.737,0.306,0.185,102.0,1
644,2021,Miami Marlins,3.85,4288,630,3.9,101,0.296,0.233,0.247,0.298,0.324,0.372,0.417,0.671,0.74,82,0.425,-145.4,-14.5,0.618,0.238,0.139,126.9,0
645,2021,Milwaukee Brewers,4.56,4294,721,4.4,102,0.283,0.233,0.249,0.317,0.326,0.396,0.42,0.713,0.746,91,0.486,-64.6,-6.6,0.68,0.283,0.163,115.3,1
646,2021,Minnesota Twins,4.5,4306,746,4.6,96,0.282,0.241,0.243,0.314,0.313,0.423,0.41,0.738,0.723,104,0.504,30.9,2.9,0.693,0.286,0.182,87.3,0
647,2021,New York Mets,3.93,4173,663,4.2,100,0.291,0.239,0.246,0.315,0.322,0.391,0.415,0.705,0.737,92,0.461,-60.6,-6.2,0.651,0.252,0.152,82.6,0
648,2021,New York Yankees,4.39,4281,711,4.4,98,0.285,0.237,0.245,0.322,0.315,0.407,0.414,0.729,0.729,101,0.484,8.4,0.7,0.688,0.294,0.169,98.1,1
649,2021,Oakland Athletics,4.59,4296,733,4.5,94,0.278,0.238,0.24,0.317,0.31,0.406,0.406,0.723,0.716,102,0.497,26.9,2.5,0.691,0.282,0.168,122.0,0
650,2021,Philadelphia Phillies,4.53,4290,749,4.6,102,0.286,0.24,0.248,0.318,0.325,0.408,0.418,0.726,0.743,95,0.504,-34.9,-3.8,0.69,0.284,0.168,110.9,0
651,2021,Pittsburgh Pirates,3.76,4275,643,4.0,102,0.29,0.236,0.248,0.309,0.325,0.364,0.418,0.673,0.743,82,0.436,-135.5,-13.6,0.614,0.233,0.128,80.9,0
652,2021,San Diego Padres,4.5,4321,737,4.5,95,0.287,0.242,0.24,0.321,0.316,0.401,0.405,0.722,0.72,101,0.493,21.2,1.9,0.688,0.281,0.159,136.6,0
653,2021,Seattle Mariners,4.3,4307,655,4.0,95,0.273,0.226,0.241,0.303,0.311,0.385,0.408,0.688,0.719,92,0.444,-57.3,-5.8,0.641,0.266,0.159,96.9,0
654,2021,San Francisco Giants,4.96,4299,828,5.1,102,0.295,0.249,0.248,0.329,0.325,0.44,0.418,0.769,0.743,106,0.549,47.8,4.5,0.741,0.311,0.191,103.6,1
655,2021,St. Louis Cardinals,4.36,4253,735,4.5,97,0.287,0.244,0.242,0.313,0.318,0.412,0.409,0.725,0.727,99,0.499,-3.7,-0.6,0.685,0.27,0.168,122.8,1
656,2021,Tampa Bay Rays,5.29,4335,792,4.8,93,0.294,0.243,0.239,0.321,0.309,0.429,0.404,0.75,0.713,110,0.528,85.9,8.3,0.725,0.301,0.186,126.0,1
657,2021,Texas Rangers,3.86,4340,613,3.7,98,0.28,0.232,0.246,0.294,0.316,0.375,0.416,0.67,0.732,83,0.411,-131.9,-13.2,0.611,0.238,0.143,129.7,0
658,2021,Toronto Blue Jays,5.22,4198,866,5.4,102,0.296,0.266,0.25,0.33,0.322,0.466,0.423,0.797,0.745,113,0.583,93.3,8.9,0.766,0.302,0.2,123.7,0
659,2021,Washington Nationals,4.47,4250,779,4.8,97,0.307,0.258,0.242,0.337,0.318,0.417,0.409,0.754,0.727,108,0.526,70.5,6.6,0.708,0.271,0.159,85.6,0
